,user_id,movie_id,rating
47321,653,64,4
65116,833,325,4
25964,270,5,5
66565,506,517,2
69809,420,1347,3
12613,195,771,2
78435,18,172,3
69344,476,732,3
23281,222,378,1
63580,671,226,3
56834,778,262,4
32483,588,721,5
54009,724,872,1
18779,145,1002,1
294,218,209,5
97169,892,477,4
97908,889,1048,3
89305,868,433,4
45715,711,720,3
98618,70,380,3
1915,7,228,4
37247,52,258,5
39998,380,100,4
70039,495,196,3
97993,799,1063,4
56207,805,89,4
51396,257,121,3
76304,650,926,3
67752,655,11,2
12878,250,23,4
68663,892,5,4
55953,772,321,5
28217,183,181,2
63807,887,111,5
72542,815,650,2
3534,92,928,3
19627,393,21,3
37068,535,282,3
80543,718,597,5
81838,627,528,4
74892,743,744,5
41044,637,1374,1
39240,600,265,3
4703,130,772,4
58311,827,313,3
81283,840,580,3
85954,398,633,4
31468,567,252,1
86952,748,655,3
23280,446,294,1
97756,819,744,5
76952,924,211,3
80763,934,526,2
39001,595,1009,4
26824,372,1109,4
19582,102,1239,2
56637,758,305,4
4024,193,682,1
76462,796,194,4
59811,854,318,5
11794,154,640,5
46745,638,265,5
59399,843,227,3
36408,486,879,3
4321,268,823,2
60777,550,924,4
51457,56,204,5
58502,782,532,2
56344,637,149,2
99529,889,513,4
80174,637,147,1
47148,504,88,3
31733,500,89,4
68673,881,443,5
73815,650,133,4
24383,303,1273,2
4470,13,2,3
61203,60,517,4
25354,457,57,4
37804,378,591,4
96108,889,318,4
50041,719,660,5
76069,641,969,4
24188,299,88,3
42926,487,686,4
48590,711,739,3
29505,174,100,5
36809,385,250,3
81389,840,528,5
31631,406,234,4
67134,758,526,4
90708,429,583,3
8779,64,318,4
28222,443,258,5
18771,82,1164,2
40723,64,531,3
54951,642,153,3
45860,354,429,3
56292,200,234,4
69453,496,652,5
89334,421,173,1
99017,892,183,5
42696,156,510,4
29870,463,689,2
2750,213,48,5
92839,868,679,3
66133,883,64,4
96528,929,197,3
4673,286,1035,3
25083,417,1139,3
93138,894,292,4
66056,429,99,3
8438,334,387,4
70815,921,252,4
99035,886,364,3
49943,665,1225,2
69574,715,42,5
31378,89,702,5
38477,380,152,2
22943,188,629,4
18531,119,845,4
28983,474,1172,4
64815,839,292,3
55286,712,220,5
11425,83,63,4
86012,869,237,4
82642,474,678,2
86068,932,173,3
8975,320,431,5
27173,336,1496,1
43214,655,32,4
8565,354,631,4
65738,766,177,3
4823,280,225,4
83706,547,294,1
10156,295,1115,5
7539,91,479,4
44173,643,24,4
65940,92,228,4
26478,217,679,5
72443,7,132,5
94570,551,229,5
18763,407,82,3
29326,450,469,4
26766,496,633,3
8548,276,282,4
38322,488,83,4
59326,690,168,3
90694,666,50,3
9202,326,451,2
90832,919,148,3
29313,523,393,5
52042,664,504,4
38692,650,514,3
75810,727,470,5
37233,567,611,4
70134,843,590,3
16885,255,860,2
65810,291,96,4
82419,922,176,3
93575,887,1283,5
93722,815,210,2
66376,833,636,3
62314,805,174,3
26634,494,191,4
10919,85,212,2
33075,201,679,3
94414,697,879,4
15544,149,321,2
21816,426,606,5
8448,171,327,4
92395,592,681,1
12317,297,269,4
73636,23,154,3
21467,461,259,2
87691,582,271,4
31496,552,301,4
34658,374,696,3
90274,537,980,3
28062,421,914,3
26733,349,544,4
79564,354,527,4
62467,868,358,2
20043,168,930,3
36435,271,521,5
16229,95,402,3
61118,229,898,5
44997,450,393,4
8912,301,67,2
83762,407,162,4
8986,347,879,3
63226,693,378,2
30724,95,448,3
62219,707,536,3
88753,532,229,5
99648,909,224,5
28356,508,150,5
65706,828,958,5
64361,804,624,2
79066,506,191,4
9556,142,89,3
96750,21,273,4
72970,758,479,5
48973,624,260,2
75006,417,161,3
77558,868,90,3
72494,890,737,3
78982,937,300,4
74133,239,633,5
25556,149,302,4
42503,135,324,3
17907,271,221,3
83795,504,973,4
63538,493,151,3
74277,702,748,2
82665,907,144,5
19843,173,268,4
15154,168,222,5
79412,461,327,4
64636,880,347,5
76394,31,1019,5
38782,398,87,4
7949,318,305,2
44226,685,340,2
90474,665,931,3
32590,454,121,4
28967,536,2,4
41616,370,603,5
95492,898,316,5
9364,232,181,4
75653,806,156,4
17800,330,286,5
57151,521,1013,1
17550,296,309,1
42163,422,260,3
63899,812,748,5
71527,479,431,4
9626,150,50,5
80863,95,110,2
6446,279,662,2
43006,551,157,4
38042,267,391,3
82012,13,176,3
76383,916,49,3
28180,213,24,5
12020,207,8,3
83938,905,294,3
11600,372,148,5
32950,13,117,3
65262,733,619,3
78968,698,483,3
83652,864,655,4
9813,149,308,2
80950,788,180,4
71207,901,96,5
3420,328,568,3
49524,643,255,4
52607,60,445,5
52015,450,422,3
26745,213,511,4
57123,796,419,5
12766,103,50,5
12645,244,135,4
18752,345,312,3
49299,535,1136,4
62257,592,178,5
81576,301,425,4
23906,417,242,3
61418,593,97,4
48323,251,60,4
38815,317,879,3
14204,166,323,5
92408,59,1120,1
35876,188,877,2
23558,429,1203,4
72337,912,496,4
91883,860,332,2
47339,271,747,3
81553,652,275,4
66299,608,70,4
57769,96,183,4
97898,758,310,3
33340,561,1,2
99759,721,242,3
70488,550,181,5
77978,932,676,4
29495,498,12,4
64259,200,230,5
92156,880,467,4
14300,296,845,5
1464,11,723,5
25426,330,28,5
34757,508,180,5
41642,650,204,4
90252,870,9,5
51289,92,771,1
51600,671,510,3
7683,10,705,4
77093,853,1280,4
97998,887,122,5
82192,487,204,4
15210,291,49,4
25023,378,223,4
65901,395,1028,2
58712,595,546,4
66923,251,125,4
31331,508,82,3
90707,416,624,3
13635,44,118,3
5503,119,1263,3
47506,338,286,4
1611,181,1094,1
13342,194,281,2
95404,820,302,5
1892,9,298,5
61841,429,214,3
18044,291,384,4
14935,412,175,4
2595,99,168,5
1842,94,470,4
23912,301,156,4
99728,870,4,2
84649,633,45,3
95512,504,462,4
24757,405,649,1
34777,488,222,4
64697,682,471,3
32579,189,207,5
92134,402,100,5
4362,90,311,4
77719,851,330,3
95668,896,184,3
42180,666,4,5
5609,59,241,4
27160,230,568,3
42909,18,614,4
52201,781,483,5
1743,26,235,2
5731,308,1019,4
29921,453,721,4
97550,886,164,4
93202,749,234,4
4971,252,9,5
95763,854,705,4
63146,724,678,2
56566,47,322,2
78046,244,276,5
8876,166,258,4
92234,707,9,5
41177,653,527,2
79437,497,402,4
46,242,1137,5
90033,894,290,2
56603,449,763,2
19936,318,69,5
8349,295,1446,4
91052,892,418,4
94503,825,252,5
3728,26,286,3
21550,398,163,3
62777,592,547,4
25544,336,575,3
73881,553,81,3
24910,94,1014,4
80577,873,286,2
19354,263,22,5
65516,183,144,3
15288,49,294,1
23568,362,328,2
96093,269,1361,4
59422,527,211,4
38776,628,302,5
75333,327,47,4
29733,201,591,3
59091,308,653,5
3,244,51,2
84685,716,740,4
89383,874,100,4
29690,489,355,5
42491,300,264,1
35381,537,210,3
43780,354,311,5
62122,878,949,3
18920,445,763,2
67159,73,894,1
6356,237,1192,5
67171,897,477,3
36767,579,408,3
6273,101,840,3
62128,382,482,5
14381,3,327,4
55086,338,189,4
79174,830,195,3
70366,892,385,3
72614,707,200,2
2042,230,378,5
7061,236,864,2
47725,455,276,4
31207,532,1470,5
12996,7,514,2
45046,320,89,4
40603,47,874,3
5774,113,262,2
94181,859,151,2
17705,115,9,5
74381,711,655,4
97172,937,283,4
77709,286,1060,5
50064,640,14,4
5754,285,628,2
36218,62,387,2
90889,784,260,4
3816,213,50,5
36204,207,284,3
9488,224,148,3
94747,721,322,4
94846,655,1173,2
30083,343,277,4
73297,939,121,5
20563,233,71,5
65505,826,231,3
90992,758,447,4
51117,711,741,4
49682,754,676,3
68518,833,198,4
43485,690,25,3
51056,382,134,3
63405,823,642,4
19573,399,273,3
452,181,325,2
82933,774,180,5
24287,457,456,2
40655,487,412,1
50886,761,924,4
6572,293,144,4
92506,846,385,5
54253,509,345,1
45733,682,51,5
99016,671,195,5
52548,749,254,2
76974,21,990,2
79826,766,186,3
9026,347,323,1
4235,60,172,4
78597,751,161,2
59465,393,139,4
83565,179,271,1
15447,328,322,3
69264,521,520,3
35644,527,631,4
40010,223,257,4
40821,461,285,4
98523,844,257,4
69852,748,181,4
10559,189,732,2
66697,854,3,1
16250,416,404,3
3047,194,770,4
949,180,202,3
28302,11,24,3
58190,189,181,3
71247,66,282,3
54957,254,629,2
33559,546,458,1
57587,779,222,4
52495,364,302,4
16931,387,71,2
50441,771,690,4
38691,488,11,1
62628,455,123,3
10552,286,1140,3
36040,70,204,3
48842,307,164,4
27521,8,195,5
76440,934,389,3
78453,786,1044,4
35020,349,325,3
41994,437,603,5
95365,793,685,3
82200,806,1048,3
81322,234,655,3
99809,846,101,4
26060,315,176,4
90439,851,176,4
41163,454,435,2
28548,256,117,5
36183,625,748,3
80359,478,96,2
25800,43,196,4
70662,806,17,4
10300,96,483,5
76612,533,121,4
63427,494,121,4
60789,867,79,4
64364,571,357,4
49065,682,83,3
62083,851,290,4
86620,115,628,5
61675,425,355,3
65299,596,895,3
36807,405,233,1
89443,874,125,3
67689,624,25,4
8149,92,527,3
55608,650,576,1
68936,795,1101,4
11845,25,169,5
19255,160,1016,4
81891,622,95,4
37444,405,549,1
54194,276,881,3
49351,472,226,5
19654,344,301,4
49401,13,164,3
64673,532,480,5
51823,535,628,4
35746,579,328,3
77686,599,278,3
87062,697,881,2
2742,194,1206,1
42387,422,452,3
5104,91,264,4
63265,881,141,3
40521,90,126,2
80900,526,285,5
44445,168,225,5
8115,195,61,3
62387,128,381,3
97146,844,100,4
54125,743,311,5
38492,280,678,2
92859,716,430,5
20997,459,357,4
27726,455,727,3
51625,545,563,3
36660,450,35,2
2132,170,299,3
26044,363,531,4
18524,429,273,4
88394,160,250,4
19516,447,68,5
198,26,930,2
67800,554,245,3
11270,41,423,2
66383,868,188,3
73947,295,461,5
61490,581,276,3
69047,736,293,4
97688,908,209,3
11751,393,683,4
86152,734,605,4
24136,210,94,4
66492,321,493,4
70973,436,239,3
79774,833,1029,1
57229,838,732,4
97992,450,234,3
9240,128,56,3
62171,747,409,1
88221,311,428,4
34027,94,399,4
27646,536,174,5
79966,690,629,1
10721,117,928,3
87552,424,259,2
63996,794,1,4
50318,720,906,4
83242,698,613,5
38498,296,1160,4
24918,469,641,4
53225,497,552,3
75044,757,151,4
15541,387,854,5
92415,880,570,3
36774,222,508,3
79110,682,553,3
36088,346,642,3
47895,691,56,4
41801,658,137,3
81286,336,25,3
73826,588,380,3
78276,393,585,2
22469,343,1067,3
2833,42,606,3
63619,634,288,3
88745,542,64,4
54979,497,1,4
97249,460,870,2
63341,883,709,5
55885,588,402,5
40157,247,1022,4
82524,528,526,4
48985,22,566,3
65257,457,469,4
50390,72,972,4
13279,5,429,3
91029,932,487,3
6221,222,40,1
79266,659,451,5
95527,650,68,3
69279,711,301,4
10934,90,692,4
38654,363,172,5
83905,881,9,3
18192,431,538,4
12616,342,32,5
83990,160,628,3
14544,234,481,5
39915,632,237,3
13417,112,312,5
62750,763,157,4
85661,256,449,3
75491,880,418,4
766,37,288,4
36668,184,93,4
16701,299,710,4
18110,19,258,4
28925,326,72,2
25872,380,665,2
98467,936,255,5
72430,345,974,3
25988,378,496,3
36560,301,142,3
78959,392,495,3
99923,221,144,4
3943,308,579,3
6352,308,233,3
89618,653,172,3
14996,115,969,1
56054,64,271,3
21651,455,531,3
63306,393,687,3
89610,830,222,3
90853,618,1163,2
69413,476,393,4
64469,773,393,2
83000,919,237,4
64162,601,230,4
62369,154,222,2
95781,90,498,5
7789,27,298,4
60590,854,117,3
13291,91,174,5
56742,460,285,4
67504,31,1022,5
47362,593,4,4
21204,422,448,4
96546,641,258,3
90806,429,11,4
54883,815,173,5
41899,360,531,4
66477,758,462,4
49828,676,245,4
96830,831,22,5
74109,620,243,3
46656,303,956,4
11910,15,458,5
43223,532,508,4
50533,321,531,4
70456,561,72,2
3670,73,12,5
10551,360,237,4
87143,666,646,3
36781,491,900,5
80574,688,1127,5
12829,405,570,1
10111,339,154,4
11873,318,162,5
95755,659,616,4
71868,524,943,3
85926,514,100,4
72748,456,580,4
4616,307,193,3
85392,151,301,4
53989,699,244,3
94193,625,486,3
76469,732,332,5
98634,457,227,4
41798,239,419,3
8173,95,14,5
46407,314,318,5
54509,391,483,3
64023,238,1258,1
64983,537,100,4
33715,95,121,4
69192,868,156,3
64666,798,1544,3
51775,474,179,5
26118,476,781,4
5861,145,569,4
25451,438,181,4
95723,30,29,3
32945,524,931,3
88750,276,1232,3
85615,786,281,4
98520,922,1157,2
25214,389,519,4
51084,758,619,4
99159,189,180,5
58584,605,357,5
99165,896,1303,4
58643,358,65,4
2916,178,218,3
53920,659,182,4
43877,536,708,3
60830,776,474,5
28554,478,288,5
52593,307,228,5
64950,659,469,4
36751,504,579,4
78091,939,818,3
44476,684,161,3
86067,825,823,4
32389,363,380,4
13162,303,578,2
37418,561,735,3
47397,491,129,4
52271,648,559,2
27379,372,559,4
37932,138,603,4
85795,14,382,5
7815,42,211,4
19016,406,164,5
75844,939,1190,5
19472,253,98,5
52620,474,23,4
60510,448,319,5
79584,457,120,2
97329,933,9,3
69847,856,749,3
42260,381,303,3
63895,499,663,5
15882,222,409,3
83601,259,748,4
80701,943,928,5
2239,297,1016,3
8825,165,419,4
95583,524,212,5
95607,886,367,4
1499,269,1165,1
80999,838,28,4
99011,843,1039,3
50264,749,403,4
45210,234,511,5
49427,642,82,5
32379,290,176,4
30300,535,70,4
72227,585,1475,3
50489,655,1466,3
11491,339,1301,3
73226,435,76,3
36469,402,258,4
6650,6,70,3
32804,178,9,2
93,279,154,5
186,26,258,3
76602,329,248,3
71657,637,676,3
22218,18,60,4
74543,930,151,2
46000,483,116,3
68869,690,451,4
87749,558,137,4
48561,543,1441,3
89694,405,1101,3
1191,206,302,5
70265,648,153,4
96856,361,692,4
29579,543,135,5
46994,655,60,3
74396,747,525,5
24946,318,1044,4
63053,479,95,4
7065,117,121,4
18417,235,1119,3
46013,275,472,3
65123,724,336,1
79688,637,815,2
15497,94,193,5
28553,28,200,2
3425,2,314,1
62474,399,99,3
13185,72,96,5
52504,698,230,3
15381,268,1477,2
48920,144,632,4
11347,368,219,2
71931,573,276,3
78205,311,135,4
36518,453,1017,3
81006,151,491,4
66715,7,586,3
93834,819,304,4
74189,936,547,5
22196,253,732,4
92388,228,275,3
18099,150,278,2
20503,91,520,4
15755,368,218,2
86389,881,199,5
4999,294,876,3
53156,637,338,4
68435,768,476,4
72320,189,137,4
57072,308,141,3
40022,456,196,4
14593,261,410,5
83811,905,873,3
34161,435,697,4
31249,269,58,2
10326,311,132,4
58684,845,903,4
68684,650,550,3
80410,886,1065,4
25936,167,96,5
95275,533,755,3
93366,923,742,4
30200,87,1177,1
36425,537,653,4
63758,774,826,2
5394,64,705,5
95874,551,89,4
83812,64,389,4
99375,276,1413,1
44987,234,301,3
98160,222,133,1
62316,768,591,4
95075,189,473,5
50485,38,400,1
77511,854,100,5
62391,234,663,4
20547,94,154,5
51437,630,298,5
84393,854,260,3
72378,504,205,3
7745,6,528,4
3870,301,384,5
97848,7,198,3
42889,621,257,5
68828,686,197,5
56877,67,125,4
80808,301,24,4
18031,223,300,3
87755,882,147,4
34935,476,186,5
13913,402,16,3
28825,430,117,3
45901,719,659,4
728,262,931,2
27109,405,1587,1
79027,533,289,2
12998,56,201,4
80642,185,480,4
33277,105,340,3
21749,21,17,4
20738,369,168,3
29322,492,511,5
30103,500,1616,4
90229,183,50,2
79674,293,51,3
79957,811,308,4
79493,798,258,4
56350,705,405,4
99043,807,483,5
16659,237,603,5
36301,548,258,4
88342,864,333,5
77068,747,695,2
99907,935,117,4
15633,76,772,3
84728,848,485,5
30325,221,59,2
30522,463,597,2
41260,585,1344,3
90118,872,1376,2
96685,805,213,3
82677,667,315,4
38332,244,169,5
47178,607,485,3
59264,434,287,5
7440,130,84,4
72090,863,268,5
75400,574,288,4
98879,911,215,3
33419,522,173,4
46341,198,108,3
90134,943,2,5
39481,271,4,5
91152,847,419,3
96488,889,82,4
37716,535,421,4
56682,650,451,2
33425,313,538,2
98954,293,303,4
63846,907,1057,3
76134,650,56,3
68437,487,809,2
60760,846,55,5
96747,642,257,5
35640,224,239,4
20235,330,118,5
67183,527,427,4
7998,345,297,4
60447,871,174,5
15674,194,616,3
71678,900,471,2
30821,7,507,5
90132,293,238,4
91939,764,939,4
65308,399,769,3
33655,498,144,1
28491,305,215,2
21791,305,200,3
76898,524,239,2
12946,23,71,3
40513,639,1121,2
1056,276,324,4
2985,293,724,3
40189,151,469,1
98594,840,185,5
59227,454,114,3
44206,627,939,3
56836,568,493,3
64994,416,451,5
13071,286,636,3
21423,22,515,5
85553,867,603,5
85371,790,570,2
93098,852,1615,2
83903,846,1439,2
26828,464,705,5
92946,727,578,3
65749,902,295,2
15126,406,213,2
79195,486,303,4
56186,774,514,2
40244,586,249,2
38387,534,325,4
34902,417,472,2
27854,381,898,5
64887,826,946,3
40499,327,111,4
16727,222,658,3
62218,450,505,5
96330,840,521,5
82177,697,280,3
84449,489,984,5
29204,409,318,4
47481,342,3,2
44826,608,423,4
69176,729,322,4
64255,868,474,4
55525,474,248,4
1559,64,160,4
67196,435,44,2
52407,506,181,5
61784,525,257,4
3082,188,474,4
90314,929,423,4
946,279,741,5
17051,301,385,3
91425,938,7,4
67337,734,193,4
67855,934,177,3
90870,731,202,5
59752,426,653,4
44552,145,343,5
91770,222,597,1
47391,478,410,3
16784,112,307,4
11039,99,69,4
2589,262,11,4
5521,72,603,4
70572,648,83,4
63311,826,232,3
18874,160,603,4
44308,658,772,3
93016,795,473,2
83378,655,113,3
27373,107,313,2
16147,257,1008,5
93910,346,365,1
55161,527,183,5
12423,14,275,4
41773,42,135,4
65157,712,738,4
88367,943,282,5
28668,524,928,4
29408,222,655,4
53063,582,411,1
60727,864,70,4
38785,572,1171,3
78267,650,389,3
27414,428,877,5
53163,92,179,5
4316,308,959,3
1725,85,298,4
20877,13,51,3
92706,875,180,5
6724,31,504,5
75709,727,7,2
42569,380,629,2
27194,487,265,5
99982,279,64,1
7449,295,25,5
18259,280,977,3
18391,375,218,3
70850,774,1079,1
58850,45,7,3
92831,49,904,2
61453,104,286,1
10543,7,232,3
84127,94,233,3
42806,676,520,4
84174,828,303,4
1284,145,1248,3
67252,291,98,5
88063,435,139,2
84627,392,316,5
19305,397,117,3
57225,703,410,4
67451,541,584,3
28431,7,391,3
47569,405,1147,2
45821,539,45,4
36266,516,902,5
28919,450,428,4
52902,787,361,3
9832,85,492,4
72842,524,230,3
3022,293,167,3
19671,407,949,3
11565,262,447,3
32005,357,1277,5
71051,296,285,5
26410,504,118,3
69969,128,416,3
71400,628,8,2
49659,345,237,4
5399,151,655,4
6831,42,451,2
91208,429,796,3
40891,106,495,4
75087,798,946,2
44199,291,202,4
32598,401,1,2
46901,457,931,2
70806,600,431,3
43428,21,637,4
36720,268,12,4
19928,83,1165,2
93854,942,300,5
54201,447,98,4
89408,879,751,2
26003,473,547,3
38508,422,551,2
86241,764,472,3
66483,881,103,1
10678,325,614,4
92614,24,97,4
78652,721,81,2
15824,347,294,1
54803,619,346,3
80467,437,23,4
41600,500,514,5
37754,207,197,4
92631,833,1427,3
57461,731,97,5
67798,588,206,4
32813,416,127,5
81388,805,13,3
53566,724,880,3
32794,455,42,2
80332,569,288,3
33704,589,268,1
20399,200,58,4
9410,286,309,5
48733,337,228,5
22941,313,25,2
66995,454,480,4
59870,457,91,4
25953,371,627,4
94457,846,510,4
57485,804,396,3
93605,889,338,1
6210,307,143,3
78068,391,177,4
28702,234,610,4
44697,479,108,4
12844,200,802,4
90436,633,654,3
94684,119,323,4
97344,391,591,4
1984,232,197,4
42273,345,125,3
90393,815,121,2
97535,790,210,4
78409,617,443,4
10213,22,222,4
69475,498,496,3
75520,862,100,5
62411,843,625,2
41110,486,1375,3
22983,189,1400,3
74583,586,3,5
72164,504,216,4
18972,102,720,2
33429,311,449,3
8710,18,526,4
52383,718,1165,3
48237,655,740,3
87025,486,1143,3
46579,623,183,3
65790,747,1098,4
1628,31,886,2
86265,692,257,4
28307,409,514,5
72346,94,636,4
87318,350,127,5
8579,189,505,5
92750,749,419,5
1475,104,1016,1
89600,897,188,5
40020,207,202,3
60183,291,158,2
33628,545,265,4
78223,738,147,3
39625,627,704,4
45259,192,25,4
93314,758,841,3
43125,663,544,4
679,5,225,2
19379,378,110,3
99533,529,875,4
49331,69,197,5
80363,890,234,5
71304,457,388,2
36814,537,349,1
87153,642,110,2
62130,59,89,5
1341,24,763,5
79157,297,294,3
35634,11,180,2
77195,727,89,5
66695,825,413,3
48964,653,550,3
56743,814,200,4
71964,428,754,4
82759,119,196,5
26150,22,367,1
35465,535,357,2
9322,313,100,5
27356,183,1159,3
43275,441,294,4
51126,523,301,4
53478,790,174,4
96523,11,11,2
49107,588,638,4
58819,854,122,3
77897,592,568,5
39289,279,425,4
19395,287,298,4
49379,505,125,3
45412,664,735,4
25285,334,428,4
26507,379,559,3
56018,402,1,5
7154,301,511,4
23994,61,258,4
18833,263,188,5
40407,201,273,2
53422,406,115,4
47245,392,345,4
61268,749,1274,2
11413,351,984,5
98614,758,1034,4
97391,894,534,4
49069,640,751,4
34829,21,984,1
23622,331,694,4
84785,825,930,5
19454,150,458,4
88061,911,1039,4
21319,69,123,4
77820,655,741,3
99406,429,409,2
222,83,234,4
92357,690,154,3
17080,391,530,5
71123,897,132,5
53877,92,658,3
24386,310,1386,1
72613,682,1178,1
12526,328,515,5
81156,682,245,3
17115,183,450,3
11357,13,906,3
1427,239,81,3
78903,564,685,3
40420,403,129,4
38116,14,288,4
9333,316,19,5
89630,889,493,3
28128,486,1514,4
61049,584,161,4
81687,624,1012,4
76152,751,709,4
85109,899,732,3
40267,176,237,3
5469,311,671,3
55155,811,301,5
7074,188,233,3
77715,796,831,2
39052,634,596,3
15875,209,766,4
94027,814,184,3
53433,328,89,5
66475,262,92,3
89448,661,652,2
48675,500,118,3
85632,899,174,5
33352,76,1048,2
25482,276,192,5
71026,534,7,4
22873,445,504,3
9637,310,257,5
79742,896,508,2
86596,151,135,5
28798,351,343,3
42038,113,255,5
21146,311,185,2
78809,595,472,3
706,234,318,4
5121,13,614,4
43569,689,879,2
9852,62,225,3
61368,456,127,5
86428,511,343,3
49874,717,980,4
20759,193,246,3
72523,615,168,5
1391,25,208,4
68835,930,8,3
50824,621,122,2
14746,373,211,4
67294,877,79,4
87956,587,1625,4
96327,940,678,4
19811,30,1013,3
68242,788,193,4
83398,721,64,4
71640,666,514,4
71426,879,15,4
74859,18,510,4
35065,339,521,4
63864,880,578,3
8667,72,520,5
74413,838,286,4
19473,354,692,2
65217,660,722,1
37549,256,1047,4
4588,85,56,4
6987,223,717,1
12931,174,276,5
54259,508,98,3
85419,862,655,5
44754,525,151,5
34778,381,1119,4
89631,886,63,3
88726,592,512,5
72532,881,106,4
5543,264,320,4
77297,758,28,4
17909,332,265,4
56636,666,471,4
24599,498,192,5
87712,223,278,4
32273,405,606,3
45085,344,285,5
85839,864,651,5
59839,777,117,5
38986,396,455,2
70771,415,204,4
63826,334,753,4
37179,66,121,3
99716,749,444,2
7920,301,411,1
11487,361,183,4
91367,840,615,5
48254,581,224,4
79509,868,739,2
29290,238,845,3
86757,843,708,2
91470,500,82,4
32703,389,210,2
29249,297,160,1
10396,87,239,4
37776,454,356,1
18805,96,1154,5
38313,632,25,1
40043,554,43,3
17003,324,877,1
53448,672,124,3
35527,442,684,3
88288,654,282,3
27654,97,197,3
79282,897,240,4
31230,564,1399,2
82019,425,1129,3
14969,288,178,5
69978,710,333,3
98972,493,249,4
30091,532,331,4
56358,766,520,4
48177,327,7,3
13073,227,106,3
78837,665,419,4
94549,718,1028,4
32105,401,172,3
93788,889,100,4
70152,916,593,4
57977,234,951,1
24291,253,22,5
72198,274,472,3
72686,497,22,5
59714,582,151,4
55597,536,546,2
21344,131,276,5
24556,95,449,3
44933,705,622,4
84566,774,444,1
47369,586,761,3
23766,58,300,4
93089,848,42,2
31132,484,56,5
52432,665,597,3
20879,471,140,5
71515,268,96,5
64589,838,111,4
84659,817,876,4
45871,503,451,4
88135,896,153,4
74035,627,665,3
41241,593,9,3
41922,405,1394,1
40477,62,582,4
60042,610,1,4
91037,299,49,4
86361,898,1296,4
54620,570,258,3
25306,23,961,5
42037,450,182,5
64393,452,1013,1
25889,95,463,5
44036,144,514,5
72455,119,751,3
15575,308,197,3
12743,279,1271,4
51346,521,97,3
9472,3,300,2
60582,764,191,3
78824,562,393,2
31661,198,98,4
9716,184,231,3
91603,620,758,2
85174,472,214,4
54292,721,324,3
64683,90,171,2
13493,192,276,2
49438,532,898,4
48206,201,607,4
67973,918,204,1
52070,669,324,3
99612,541,258,4
96647,592,984,1
62506,617,646,4
68245,174,11,5
24095,53,121,4
45772,64,419,2
9384,181,149,1
16391,325,313,2
14763,117,214,5
96585,936,1171,5
431,92,501,2
47633,655,1490,2
8661,43,648,5
56466,786,318,5
97700,724,887,3
67804,339,218,3
62663,389,211,4
5698,313,151,1
25313,503,900,5
38808,291,940,3
60597,880,301,4
88012,810,881,4
67869,448,302,5
63099,533,120,1
3171,1,266,1
2034,293,496,5
82643,234,662,3
16596,2,299,4
37034,604,183,3
96251,482,682,3
86133,834,276,5
30888,94,923,5
10216,390,990,4
93444,890,185,5
1827,318,768,2
47118,222,678,3
89549,877,202,4
7162,58,246,5
41543,393,775,4
97793,827,358,2
26529,480,483,3
10036,389,109,3
70634,314,117,4
43162,429,23,4
74374,454,463,2
57723,637,873,1
27569,102,29,1
23748,313,486,3
36384,331,682,5
33119,456,182,3
86039,881,1480,2
99232,805,173,4
18926,406,732,4
64397,694,88,4
91437,932,134,4
63204,829,640,3
76505,7,217,4
69779,930,651,3
2301,59,470,3
65448,435,649,3
3113,22,433,3
89729,894,70,3
52095,533,230,4
66415,788,614,4
41383,126,337,5
62044,889,659,4
95016,918,340,1
38070,466,568,3
88119,942,316,4
71329,496,705,2
48302,530,64,5
55853,694,393,3
54215,711,286,4
76273,844,184,3
12465,207,144,3
64933,627,123,3
12076,378,1220,3
77867,710,656,5
91860,919,287,4
30644,561,23,5
67789,864,780,2
86357,611,690,3
18175,151,461,4
49891,518,476,4
69461,736,993,4
58264,591,211,4
75571,745,202,3
19778,426,526,4
73930,425,92,5
60942,880,295,5
8795,249,684,4
47709,507,333,4
19064,308,686,4
53641,437,111,3
59740,151,302,3
26075,510,289,2
56971,192,7,4
2650,99,204,4
89275,642,926,5
48170,66,825,3
56522,634,628,4
80749,642,584,4
23690,237,190,4
70213,881,304,3
20413,276,258,5
44945,472,576,5
19929,145,122,1
36225,436,721,3
44939,268,240,2
26483,286,209,4
1119,42,98,4
9196,92,88,3
93972,514,190,5
37555,268,1228,1
51839,422,475,4
46297,521,1244,3
85457,94,248,4
23453,293,297,4
88765,798,140,4
36680,201,1069,2
12487,299,95,3
79710,812,292,3
22271,196,66,3
74304,747,93,4
9771,225,143,2
87727,437,129,1
99199,588,7,3
72548,751,179,4
72872,240,340,4
21163,324,123,4
56976,472,496,4
74511,508,183,5
40544,498,186,4
32236,1,1,5
33532,536,570,3
49469,758,517,3
1694,293,132,4
51619,706,333,1
47437,439,293,3
92507,660,679,2
96902,868,155,2
21988,144,847,4
41963,399,161,3
42810,380,194,4
12382,345,1016,3
74236,537,271,2
12994,65,48,5
92092,655,915,4
76128,870,332,2
72531,423,339,2
97149,884,212,4
53898,357,1028,5
35848,72,25,5
37130,560,813,4
51819,454,293,4
48498,385,1037,1
39226,523,204,5
54811,367,564,2
26617,126,328,5
28656,59,149,4
47730,453,9,3
81535,567,612,4
1002,62,182,5
49367,642,8,5
14713,378,655,4
19758,294,406,2
3362,119,1262,3
9111,194,417,2
21470,70,496,4
